Year,Month,Day,Percentage
2005,8,26,0.025236594
2005,8,27,0.0110249305
2005,8,28,0.01785259
2005,8,29,0.049817383
2005,8,30,0.04113314
2005,8,31,0.032969758
2005,9,1,0.023994112
2005,9,2,0.021677433
2005,9,3,0.018447574
2005,9,4,0.019471744
2005,9,5,0.0135344565
2005,9,6,0.014363374
2005,9,7,0.0142136635
2005,9,8,0.012820513
2005,9,9,0.009479386
2005,9,10,0.011527894
2005,9,11,0.008521063
2005,9,12,0.010384112
2005,9,13,0.012854792
2005,9,14,0.01709621
2005,9,15,0.0232394
2005,9,16,0.012186524
2005,9,17,0.003897923
2005,9,18,0.0063267583
2005,9,19,0.016199032
2005,9,20,0.027682018
2005,9,21,0.01449052
2005,9,22,0.033254396
2005,9,23,0.080495045
2005,9,24,0.07890411
2005,9,25,0.03905212
2005,9,26,0.014643506
2005,9,27,0.015234958
2005,9,28,0.012028993
2005,9,29,0.014670297
2005,9,30,0.0063016736
2005,10,1,0.00922498
2005,10,2,0.012119924
2005,10,3,0.008990807
2005,10,4,0.014697569
2005,10,5,0.014843711
2005,10,6,0.012599769
2005,10,7,0.017056286
2005,10,8,0.008222302
2005,10,9,0.006341154
2005,10,10,0.028363088
2005,10,11,0.020087112
2005,10,12,0.0307091
2005,10,13,0.023537695
2005,10,14,0.018382723
2005,10,15,0.0058335336
2005,10,16,0.0067689056
2005,10,17,0.008211173
2005,10,18,0.012156963
2005,10,19,0.0043584025
2005,10,20,0.005125113
2005,10,21,0.004716981
2005,10,22,0.0061239195
2005,10,23,0.012842194
2005,10,24,0.067307696
2005,10,25,0.07164072
2005,10,26,0.035665434
2005,10,27,0.01593045
2005,10,28,0.012758049
2005,10,29,0.008303249
2005,10,30,0.007023892
2005,10,31,0.028504768
2005,11,1,0.008937906
2005,11,2,0.0065432983
2005,11,3,0.0041357744
2005,11,4,0.0033804239
2005,11,5,0.006888984
2005,11,6,0.01186785
2005,11,7,0.009143261
2005,11,8,0.008670671
2005,11,9,0.0073827226
2005,11,10,0.008297916
2005,11,11,0.005314841
2005,11,12,0.004452034
2005,11,13,0.0040145596
2005,11,14,0.00583401
2005,11,15,0.03621024
2005,11,16,0.024089606
2005,11,17,0.008715251
2005,11,18,0.0077476758
2005,11,19,0.008192742
2005,11,20,0.010680128
2005,11,21,0.017654222
2005,11,22,0.015290981
2005,11,23,0.006682625
2005,11,24,0.0054667215
2005,11,25,0.006527176
2005,11,26,0.003335479
2005,11,27,0.00895338
2005,11,28,0.013516219
2005,11,29,0.013841894
2005,11,30,0.010801034
2005,12,1,0.0148602305
2005,12,2,0.010222084
2005,12,3,0.009630716
2005,12,4,0.015445084
2005,12,5,0.018574718
2005,12,6,0.02152057
2005,12,7,0.039564252
2005,12,8,0.062907174
2005,12,9,0.06970091
2005,12,10,0.018936729
2005,12,11,0.008690357
2005,12,12,0.009732106
2005,12,13,0.009238127
2005,12,14,0.052019093
2005,12,15,0.04432633
2005,12,16,0.017371252
2005,12,17,0.009328131
2005,12,18,0.012972915
2005,12,19,0.014587292
2005,12,20,0.010855315
2005,12,21,0.01013583
2005,12,22,0.008901167
2005,12,23,0.0074278982
2005,12,24,0.0059640887
2005,12,25,0.010651101
2005,12,26,0.007188664
2005,12,27,0.010849349
2005,12,28,0.00952381
2005,12,29,0.010261964
2005,12,30,0.011247549
2005,12,31,0.013378557
2006,1,1,0.015652852
2006,1,2,0.040436234
2006,1,3,0.03611637
2006,1,4,0.014293912
2006,1,5,0.009014484
2006,1,6,0.010811357
2006,1,7,0.010105929
2006,1,8,0.007820451
2006,1,9,0.009198557
2006,1,10,0.01018884
2006,1,11,0.019009585
2006,1,12,0.01829737
2006,1,13,0.035402298
2006,1,14,0.008759307
2006,1,15,0.015422343
2006,1,16,0.0064326883
2006,1,17,0.015001869
2006,1,18,0.03542699
2006,1,19,0.008719291
2006,1,20,0.020997241
2006,1,21,0.013076394
2006,1,22,0.023489019
2006,1,23,0.034358606
2006,1,24,0.010037373
2006,1,25,0.009646645
2006,1,26,0.007183171
2006,1,27,0.008331629
2006,1,28,0.009516655
2006,1,29,0.012213075
2006,1,30,0.024855908
2006,1,31,0.01595033
2006,2,1,0.0069156294
2006,2,2,0.011243454
2006,2,3,0.021080032
2006,2,4,0.013344974
2006,2,5,0.0087638125
2006,2,6,0.014924607
2006,2,7,0.0059014303
2006,2,8,0.010271267
2006,2,9,0.007121058
2006,2,10,0.009376109
2006,2,11,0.05255127
2006,2,12,0.17819695
2006,2,13,0.034387756
2006,2,14,0.008489323
2006,2,15,0.0060372646
2006,2,16,0.029951837
2006,2,17,0.021408254
2006,2,18,0.037590418
2006,2,19,0.026779046
2006,2,20,0.012229492
2006,2,21,0.010641548
2006,2,22,0.017548347
2006,2,23,0.0066559906
2006,2,24,0.0126752835
2006,2,25,0.010739364
2006,2,26,0.0057855626
2006,2,27,0.013962833
2006,2,28,0.01100327
2006,3,1,0.007044051
2006,3,2,0.030659908
2006,3,3,0.008427941
2006,3,4,0.008313817
2006,3,5,0.01840329
2006,3,6,0.012225425
2006,3,7,0.009871113
2006,3,8,0.009028782
2006,3,9,0.01606824
2006,3,10,0.0099024605
2006,3,11,0.006614376
2006,3,12,0.016968803
2006,3,13,0.033036914
2006,3,14,0.014632911
2006,3,15,0.01232166
2006,3,16,0.019437695
2006,3,17,0.0051477505
2006,3,18,0.006261704
2006,3,19,0.014904935
2006,3,20,0.018271187
2006,3,21,0.013713187
2006,3,22,0.006830533
2006,3,23,0.007529598
2006,3,24,0.006142263
2006,3,25,0.005267779
2006,3,26,0.005318029
2006,3,27,0.0062540327
2006,3,28,0.024386542
2006,3,29,0.0102198515
2006,3,30,0.00862368
2006,3,31,0.013554292
2006,4,1,0.008659267
2006,4,2,0.017070886
2006,4,3,0.026006712
2006,4,4,0.018128268
2006,4,5,0.01374023
2006,4,6,0.010332103
2006,4,7,0.017986141
2006,4,8,0.009170608
2006,4,9,0.005490237
2006,4,10,0.006260784
2006,4,11,0.009545085
2006,4,12,0.00869047
2006,4,13,0.012057086
2006,4,14,0.011519149
2006,4,15,0.00670249
2006,4,16,0.014307268
2006,4,17,0.0071573127
2006,4,18,0.006457103
2006,4,19,0.01543671
2006,4,20,0.009468856
2006,4,21,0.011177311
2006,4,22,0.0055223196
2006,4,23,0.0087592
2006,4,24,0.014461889
2006,4,25,0.007304117
2006,4,26,0.009561952
2006,4,27,0.005192878
2006,4,28,0.011153884
2006,4,29,0.008115471
2006,4,30,0.020856088
2006,5,1,0.008723668
2006,5,2,0.009306131
2006,5,3,0.005808713
2006,5,4,0.006715386
2006,5,5,0.008766745
2006,5,6,0.01352459
2006,5,7,0.0082890205
2006,5,8,0.008482143
2006,5,9,0.009118852
2006,5,10,0.013012362
2006,5,11,0.026949514
2006,5,12,0.013517514
2006,5,13,0.0061818394
2006,5,14,0.014185877
2006,5,15,0.014864731
2006,5,16,0.008648925
2006,5,17,0.015829422
2006,5,18,0.008105971
2006,5,19,0.006958839
2006,5,20,0.0048985304
2006,5,21,0.00537859
2006,5,22,0.004070287
2006,5,23,0.005224072
2006,5,24,0.01586114
2006,5,25,0.024921043
2006,5,26,0.01571506
2006,5,27,0.00525694
2006,5,28,0.0075560804
2006,5,29,0.022328882
2006,5,30,0.02407769
2006,5,31,0.01707657
2006,6,1,0.022989074
2006,6,2,0.0350183
2006,6,3,0.013102725
2006,6,4,0.006900157
2006,6,5,0.0060437927
2006,6,6,0.0072405064
2006,6,7,0.018586805
2006,6,8,0.010043112
2006,6,9,0.01109651
2006,6,10,0.009972145
2006,6,11,0.008425675
2006,6,12,0.012327032
2006,6,13,0.013514842
2006,6,14,0.011822179
2006,6,15,0.007352941
2006,6,16,0.009032195
2006,6,17,0.014277052
2006,6,18,0.014878981
2006,6,19,0.032521907
2006,6,20,0.013496933
2006,6,21,0.02457937
2006,6,22,0.026432361
2006,6,23,0.02783445
2006,6,24,0.019474788
2006,6,25,0.03177761
2006,6,26,0.030295651
2006,6,27,0.029174853
2006,6,28,0.018595343
2006,6,29,0.009875462
2006,6,30,0.007080848
2006,7,1,0.00530925
2006,7,2,0.008729287
2006,7,3,0.008444914
2006,7,4,0.021258412
2006,7,5,0.036615368
2006,7,6,0.010819908
2006,7,7,0.006581792
2006,7,8,0.004142592
2006,7,9,0.0057384474
2006,7,10,0.008662592
2006,7,11,0.014935506
2006,7,12,0.024547866
2006,7,13,0.01464284
2006,7,14,0.010956271
2006,7,15,0.008067593
2006,7,16,0.009829124
2006,7,17,0.00966997
2006,7,18,0.027740058
2006,7,19,0.016255064
2006,7,20,0.04982429
2006,7,21,0.03680392
2006,7,22,0.021237204
2006,7,23,0.014948661
2006,7,24,0.013998461
2006,7,25,0.014496267
2006,7,26,0.013167414
2006,7,27,0.042278614
2006,7,28,0.036335673
2006,7,29,0.0091488315
2006,7,30,0.01353936
2006,7,31,0.009916719
2006,8,1,0.0153965335
2006,8,2,0.016821709
2006,8,3,0.025536213
2006,8,4,0.008952937
2006,8,5,0.008255485
2006,8,6,0.010292714
2006,8,7,0.02216678
2006,8,8,0.00851558
2006,8,9,0.008373839
2006,8,10,0.03468347
2006,8,11,0.02018507
2006,8,12,0.0069063026
2006,8,13,0.0060782637
2006,8,14,0.009082172
2006,8,15,0.0077424413
2006,8,16,0.0068010804
2006,8,17,0.0061532543
2006,8,18,0.007154862
2006,8,19,0.006050695
2006,8,20,0.0088433325
2006,8,21,0.009210146
2006,8,22,0.010928424
2006,8,23,0.011429412
2006,8,24,0.03435979
2006,8,25,0.019663462
2006,8,26,0.009632224
2006,8,27,0.014586791
2006,8,28,0.021729704
2006,8,29,0.040153906
2006,8,30,0.04258559
2006,8,31,0.02029894
2006,9,1,0.01976817
2006,9,2,0.0172307
2006,9,3,0.00857347
2006,9,4,0.007976575
2006,9,5,0.010905712
2006,9,6,0.012303348
2006,9,7,0.007996099
2006,9,8,0.0077413702
2006,9,9,0.008499912
2006,9,10,0.013648537
2006,9,11,0.041480973
2006,9,12,0.031197771
2006,9,13,0.022712393
2006,9,14,0.016356623
2006,9,15,0.020590387
2006,9,16,0.014284868
2006,9,17,0.018727751
2006,9,18,0.016944172
2006,9,19,0.015105434
2006,9,20,0.010287443
2006,9,21,0.0072346875
2006,9,22,0.03228958
2006,9,23,0.04148614
2006,9,24,0.018814286
2006,9,25,0.014874816
2006,9,26,0.012376991
2006,9,27,0.012101654
2006,9,28,0.021615805
2006,9,29,0.016348507
2006,9,30,0.0102780415
2006,10,1,0.010553954
2006,10,2,0.040832274
2006,10,3,0.025441803
2006,10,4,0.031756222
2006,10,5,0.008319953
2006,10,6,0.011999029
2006,10,7,0.0048209773
2006,10,8,0.0043123364
2006,10,9,0.0061945175
2006,10,10,0.018389989
2006,10,11,0.018507551
2006,10,12,0.024430683
2006,10,13,0.02569218
2006,10,14,0.020981487
2006,10,15,0.014413213
2006,10,16,0.036388468
2006,10,17,0.028733594
2006,10,18,0.021634141
2006,10,19,0.0148984855
2006,10,20,0.019617388
2006,10,21,0.010300176
2006,10,22,0.010477658
2006,10,23,0.008926393
2006,10,24,0.00790634
2006,10,25,0.010110974
2006,10,26,0.0448799
2006,10,27,0.028053287
2006,10,28,0.029121073
2006,10,29,0.012940628
2006,10,30,0.010306761
2006,10,31,0.013107092
2006,11,1,0.008693934
2006,11,2,0.0113154175
2006,11,3,0.006140351
2006,11,4,0.0074426914
2006,11,5,0.005337064
2006,11,6,0.01417677
2006,11,7,0.021474408
2006,11,8,0.021664204
2006,11,9,0.0077927136
2006,11,10,0.028230714
2006,11,11,0.011991689
2006,11,12,0.014861226
2006,11,13,0.031236252
2006,11,14,0.014409222
2006,11,15,0.04114111
2006,11,16,0.036395486
2006,11,17,0.00988995
2006,11,18,0.004557672
2006,11,19,0.008665154
2006,11,20,0.0103931315
2006,11,21,0.005607021
2006,11,22,0.0062844437
2006,11,23,0.0031146454
2006,11,24,0.0046987953
2006,11,25,0.0020941254
2006,11,26,0.004608521
2006,11,27,0.0064369375
2006,11,28,0.012039276
2006,11,29,0.04011961
2006,11,30,0.076322466
2006,12,1,0.12984222
2006,12,2,0.024
2006,12,3,0.01178065
2006,12,4,0.015911993
2006,12,5,0.011737209
2006,12,6,0.01601888
2006,12,7,0.022371255
2006,12,8,0.019207273
2006,12,9,0.008246191
2006,12,10,0.0074047036
2006,12,11,0.016806724
2006,12,12,0.030778607
2006,12,13,0.024606496
2006,12,14,0.052888844
2006,12,15,0.03387363
2006,12,16,0.010070027
2006,12,17,0.008666495
2006,12,18,0.00934898
2006,12,19,0.01562576
2006,12,20,0.06849978
2006,12,21,0.09421512
2006,12,22,0.057996146
2006,12,23,0.014846001
2006,12,24,0.011491558
2006,12,25,0.01858736
2006,12,26,0.018860588
2006,12,27,0.011994367
2006,12,28,0.0202437
2006,12,29,0.06553163
2006,12,30,0.03250604
2006,12,31,0.021259388
2007,1,1,0.018350968
2007,1,2,0.009954239
2007,1,3,0.008398975
2007,1,4,0.023711832
2007,1,5,0.027675716
2007,1,6,0.011415397
2007,1,7,0.011245588
2007,1,8,0.017102228
2007,1,9,0.010085954
2007,1,10,0.007662459
2007,1,11,0.012337974
2007,1,12,0.03981983
2007,1,13,0.07367564
2007,1,14,0.09143969
2007,1,15,0.053372547
2007,1,16,0.044684973
2007,1,17,0.06388412
2007,1,18,0.03122748
2007,1,19,0.024488427
2007,1,20,0.024032587
2007,1,21,0.05503507
2007,1,22,0.021814505
2007,1,23,0.011430844
2007,1,24,0.009090016
2007,1,25,0.012252547
2007,1,26,0.015824303
2007,1,27,0.009018969
2007,1,28,0.0075742067
2007,1,29,0.0161368
2007,1,30,0.011883453
2007,1,31,0.018902289
2007,2,1,0.04890859
2007,2,2,0.024992805
2007,2,3,0.019225167
2007,2,4,0.020054366
2007,2,5,0.0285673
2007,2,6,0.05488108
2007,2,7,0.025641026
2007,2,8,0.019188227
2007,2,9,0.012576201
2007,2,10,0.011010136
2007,2,11,0.011832804
2007,2,12,0.028300067
2007,2,13,0.17879605
2007,2,14,0.21434158
2007,2,15,0.06422192
2007,2,16,0.036058936
2007,2,17,0.024650643
2007,2,18,0.019848866
2007,2,19,0.016446277
2007,2,20,0.010256655
2007,2,21,0.03805768
2007,2,22,0.025263952
2007,2,23,0.01360256
2007,2,24,0.11791194
2007,2,25,0.119028546
2007,2,26,0.049560618
2007,2,27,0.018046556
2007,2,28,0.013628783
2007,3,1,0.06951645
2007,3,2,0.058108427
2007,3,3,0.028837621
2007,3,4,0.011021345
2007,3,5,0.017461289
2007,3,6,0.020253284
2007,3,7,0.022645783
2007,3,8,0.010654775
2007,3,9,0.0073622507
2007,3,10,0.008485386
2007,3,11,0.006680853
2007,3,12,0.01342786
2007,3,13,0.018044045
2007,3,14,0.013441494
2007,3,15,0.015239614
2007,3,16,0.17541721
2007,3,17,0.06455661
2007,3,18,0.014590237
2007,3,19,0.009766175
2007,3,20,0.010509871
2007,3,21,0.035080284
2007,3,22,0.02669732
2007,3,23,0.01461153
2007,3,24,0.018729864
2007,3,25,0.0074327337
2007,3,26,0.011615877
2007,3,27,0.012357369
2007,3,28,0.022380324
2007,3,29,0.028114146
2007,3,30,0.026522962
2007,3,31,0.0152325835
2007,4,1,0.011976048
2007,4,2,0.013936465
2007,4,3,0.03419856
2007,4,4,0.020450477
2007,4,5,0.015616939
2007,4,6,0.011139835
2007,4,7,0.006665565
2007,4,8,0.008933473
2007,4,9,0.008739607
2007,4,10,0.006828709
2007,4,11,0.049548693
2007,4,12,0.029634181
2007,4,13,0.024166903
2007,4,14,0.014336525
2007,4,15,0.045860574
2007,4,16,0.03996397
2007,4,17,0.01589153
2007,4,18,0.011308639
2007,4,19,0.005459811
2007,4,20,0.0027497273
2007,4,21,0.006599745
2007,4,22,0.0043604653
2007,4,23,0.0046190475
2007,4,24,0.03809894
2007,4,25,0.044824775
2007,4,26,0.027682811
2007,4,27,0.015792469
2007,4,28,0.006257333
2007,4,29,0.005050505
2007,4,30,0.0072270827
2007,5,1,0.012965571
2007,5,2,0.016156787
2007,5,3,0.011233824
2007,5,4,0.008606015
2007,5,5,0.0114117125
2007,5,6,0.0067715594
2007,5,7,0.007972287
2007,5,8,0.007368268
2007,5,9,0.012315036
2007,5,10,0.014247172
2007,5,11,0.009882731
2007,5,12,0.0060003335
2007,5,13,0.0074809236
2007,5,14,0.0057267263
2007,5,15,0.027753603
2007,5,16,0.025177289
2007,5,17,0.0067050713
2007,5,18,0.007781184
2007,5,19,0.0046521933
2007,5,20,0.0060202
2007,5,21,0.007612653
2007,5,22,0.011213688
2007,5,23,0.004470655
2007,5,24,0.031027826
2007,5,25,0.004231312
2007,5,26,0.0044077756
2007,5,27,0.0044829994
2007,5,28,0.005104594
2007,5,29,0.00711387
2007,5,30,0.026780628
2007,5,31,0.008853725
2007,6,1,0.017525725
2007,6,2,0.014444812
2007,6,3,0.01863785
2007,6,4,0.032666508
2007,6,5,0.016746983
2007,6,6,0.015635364
2007,6,7,0.027938925
2007,6,8,0.051428836
2007,6,9,0.022309918
2007,6,10,0.010157686
2007,6,11,0.019755714
2007,6,12,0.04647384
2007,6,13,0.032859065
2007,6,14,0.013109911
2007,6,15,0.014413999
2007,6,16,0.0139296185
2007,6,17,0.017625812
2007,6,18,0.027348613
2007,6,19,0.038607538
2007,6,20,0.02379962
2007,6,21,0.017788019
2007,6,22,0.015300244
2007,6,23,0.011794307
2007,6,24,0.012094824
2007,6,25,0.03517356
2007,6,26,0.059602648
2007,6,27,0.081059836
2007,6,28,0.06651619
2007,6,29,0.02225492
2007,6,30,0.014443456
2007,7,1,0.02791303
2007,7,2,0.027505098
2007,7,3,0.016585074
2007,7,4,0.006932702
2007,7,5,0.015456488
2007,7,6,0.014631348
2007,7,7,0.0069970237
2007,7,8,0.009143847
2007,7,9,0.025388196
2007,7,10,0.04264481
2007,7,11,0.039988916
2007,7,12,0.009946583
2007,7,13,0.00887887
2007,7,14,0.0061582187
2007,7,15,0.0134014655
2007,7,16,0.008704062
2007,7,17,0.012813396
2007,7,18,0.040426414
2007,7,19,0.04992408
2007,7,20,0.018930344
2007,7,21,0.010042061
2007,7,22,0.010060169
2007,7,23,0.02152714
2007,7,24,0.009809819
2007,7,25,0.011353672
2007,7,26,0.022226313
2007,7,27,0.03370064
2007,7,28,0.016761543
2007,7,29,0.052590985
2007,7,30,0.032313004
2007,7,31,0.014637084
2007,8,1,0.014759636
2007,8,2,0.010049788
2007,8,3,0.01951399
2007,8,4,0.00970106
2007,8,5,0.015564015
2007,8,6,0.019545475
2007,8,7,0.017216643
2007,8,8,0.019308051
2007,8,9,0.0376933
2007,8,10,0.022580942
2007,8,11,0.0070058997
2007,8,12,0.0067414646
2007,8,13,0.010515635
2007,8,14,0.013329631
2007,8,15,0.008194445
2007,8,16,0.023016606
2007,8,17,0.03019964
2007,8,18,0.011629751
2007,8,19,0.027615508
2007,8,20,0.030831285
2007,8,21,0.024729079
2007,8,22,0.015917867
2007,8,23,0.0587579
2007,8,24,0.031525265
2007,8,25,0.01650634
2007,8,26,0.010898122
2007,8,27,0.010641264
2007,8,28,0.011156138
2007,8,29,0.015452019
2007,8,30,0.01927722
2007,8,31,0.009008591
2007,9,1,0.006171761
2007,9,2,0.005131571
2007,9,3,0.0062042014
2007,9,4,0.005510427
2007,9,5,0.009216143
2007,9,6,0.009733969
2007,9,7,0.012352081
2007,9,8,0.0067559695
2007,9,9,0.0110828215
2007,9,10,0.038346685
2007,9,11,0.02195314
2007,9,12,0.008767256
2007,9,13,0.008898987
2007,9,14,0.011796348
2007,9,15,0.0064158645
2007,9,16,0.0072369734
2007,9,17,0.009052991
2007,9,18,0.010138295
2007,9,19,0.009106763
2007,9,20,0.008513053
2007,9,21,0.0111887455
2007,9,22,0.008753502
2007,9,23,0.0070918445
2007,9,24,0.010199725
2007,9,25,0.029201401
2007,9,26,0.008781718
2007,9,27,0.014154516
2007,9,28,0.0069467416
2007,9,29,0.005020432
2007,9,30,0.0066304402
2007,10,1,0.007199015
2007,10,2,0.013913212
2007,10,3,0.0069903284
2007,10,4,0.0057142857
2007,10,5,0.008013953
2007,10,6,0.0073341094
2007,10,7,0.008098591
2007,10,8,0.008941666
2007,10,9,0.021502238
2007,10,10,0.012187545
2007,10,11,0.01875059
2007,10,12,0.01120369
2007,10,13,0.005004364
2007,10,14,0.0056841047
2007,10,15,0.026397957
2007,10,16,0.015823556
2007,10,17,0.013060951
2007,10,18,0.017495874
2007,10,19,0.026782347
2007,10,20,0.008455796
2007,10,21,0.0057407594
2007,10,22,0.010603049
2007,10,23,0.016320763
2007,10,24,0.015308808
2007,10,25,0.010514405
2007,10,26,0.012820513
2007,10,27,0.0053659957
2007,10,28,0.0062099257
2007,10,29,0.008674219
2007,10,30,0.005956159
2007,10,31,0.009641874
2007,11,1,0.0077141505
2007,11,2,0.0059107244
2007,11,3,0.012758984
2007,11,4,0.006587155
2007,11,5,0.009819195
2007,11,6,0.012696874
2007,11,7,0.008646903
2007,11,8,0.0070555033
2007,11,9,0.009495605
2007,11,10,0.006916028
2007,11,11,0.0070331204
2007,11,12,0.0068942723
2007,11,13,0.00812222
2007,11,14,0.011646147
2007,11,15,0.014706573
2007,11,16,0.011357769
2007,11,17,0.005572471
2007,11,18,0.012049993
2007,11,19,0.031852957
2007,11,20,0.013826835
2007,11,21,0.005016409
2007,11,22,0.0055858404
2007,11,23,0.0030747398
2007,11,24,0.0043541365
2007,11,25,0.006496919
2007,11,26,0.022748549
2007,11,27,0.009914743
2007,11,28,0.00838999
2007,11,29,0.011003022
2007,11,30,0.01930904
2007,12,1,0.05871844
2007,12,2,0.047727734
2007,12,3,0.028952273
2007,12,4,0.02311508
2007,12,5,0.045740478
2007,12,6,0.015987057
2007,12,7,0.0219467
2007,12,8,0.017595133
2007,12,9,0.046053965
2007,12,10,0.05012675
2007,12,11,0.08654611
2007,12,12,0.019157087
2007,12,13,0.07559776
2007,12,14,0.017042488
2007,12,15,0.041264217
2007,12,16,0.08976362
2007,12,17,0.025770957
2007,12,18,0.014223512
2007,12,19,0.011224198
2007,12,20,0.020603038
2007,12,21,0.032915436
2007,12,22,0.02889101
2007,12,23,0.051627886
2007,12,24,0.028244672
2007,12,25,0.03627715
2007,12,26,0.02901032
2007,12,27,0.023053935
2007,12,28,0.04510253
2007,12,29,0.009407493
2007,12,30,0.015228956
2007,12,31,0.029700164
2008,1,1,0.028873717
2008,1,2,0.024386752
2008,1,3,0.02268711
2008,1,4,0.036743276
2008,1,5,0.025236594
2008,1,6,0.034326784
2008,1,7,0.028456284
2008,1,8,0.023617629
2008,1,9,0.01902119
2008,1,10,0.016793894
2008,1,11,0.025750652
2008,1,12,0.013637461
2008,1,13,0.01894759
2008,1,14,0.045049064
2008,1,15,0.015330189
2008,1,16,0.026962768
2008,1,17,0.043053705
2008,1,18,0.011303322
2008,1,19,0.054260228
2008,1,20,0.013241838
2008,1,21,0.023593105
2008,1,22,0.040399898
2008,1,23,0.02680694
2008,1,24,0.015894955
2008,1,25,0.025893472
2008,1,26,0.025795357
2008,1,27,0.033717368
2008,1,28,0.032458186
2008,1,29,0.04559442
2008,1,30,0.03510902
2008,1,31,0.053389914
2008,2,1,0.06412905
2008,2,2,0.016258655
2008,2,3,0.0376518
2008,2,4,0.08406487
2008,2,5,0.054489482
2008,2,6,0.10622469
2008,2,7,0.019255456
2008,2,8,0.017136104
2008,2,9,0.012018337
2008,2,10,0.022016406
2008,2,11,0.029792938
2008,2,12,0.083932236
2008,2,13,0.058486007
2008,2,14,0.016667472
2008,2,15,0.010576923
2008,2,16,0.0220502
2008,2,17,0.048709385
2008,2,18,0.022441214
2008,2,19,0.01207125
2008,2,20,0.011879364
2008,2,21,0.038709987
2008,2,22,0.10386485
2008,2,23,0.02305172
2008,2,24,0.0137577
2008,2,25,0.028641809
2008,2,26,0.040980786
2008,2,27,0.0114580775
2008,2,28,0.012560481
2008,2,29,0.017896328
2008,3,1,0.011135332
2008,3,2,0.012281336
2008,3,3,0.034173533
2008,3,4,0.04488286
2008,3,5,0.024171976
2008,3,6,0.04473137
2008,3,7,0.051016957
2008,3,8,0.0842934
2008,3,9,0.03126119
2008,3,10,0.019481463
2008,3,11,0.016565597
2008,3,12,0.01414544
2008,3,13,0.0060357316
2008,3,14,0.005302227
2008,3,15,0.009826021
2008,3,16,0.008635667
2008,3,17,0.013074428
2008,3,18,0.092812456
2008,3,19,0.031714424
2008,3,20,0.013898944
2008,3,21,0.063564025
2008,3,22,0.009590941
2008,3,23,0.005965544
2008,3,24,0.007020092
2008,3,25,0.015367944
2008,3,26,0.026816946
2008,3,27,0.03363737
2008,3,28,0.009635768
2008,3,29,0.0064169266
2008,3,30,0.01544362
2008,3,31,0.047434468
2008,4,1,0.021426808
2008,4,2,0.008479532
2008,4,3,0.010442855
2008,4,4,0.033085752
2008,4,5,0.01146482
2008,4,6,0.0064473213
2008,4,7,0.011772115
2008,4,8,0.036006954
2008,4,9,0.06492493
2008,4,10,0.06779988
2008,4,11,0.04443802
2008,4,12,0.01746162
2008,4,13,0.0060308697
2008,4,14,0.0067961165
2008,4,15,0.007806673
2008,4,16,0.0075580264
2008,4,17,0.006469367
2008,4,18,0.008238184
2008,4,19,0.0076264227
2008,4,20,0.0064394134
2008,4,21,0.005821569
2008,4,22,0.0071996027
2008,4,23,0.008271701
2008,4,24,0.007490094
2008,4,25,0.031073583
2008,4,26,0.015227233
2008,4,27,0.0063430355
2008,4,28,0.02513587
2008,4,29,0.008339953
2008,4,30,0.0080039045
2008,5,1,0.007309229
2008,5,2,0.033675104
2008,5,3,0.010596105
2008,5,4,0.005732879
2008,5,5,0.0071938927
2008,5,6,0.011645417
2008,5,7,0.015073149
2008,5,8,0.0064865393
2008,5,9,0.01658157
2008,5,10,0.005382386
2008,5,11,0.015584684
2008,5,12,0.017876383
2008,5,13,0.0076471185
2008,5,14,0.012626387
2008,5,15,0.006494458
2008,5,16,0.00842177
2008,5,17,0.003599882
2008,5,18,0.0046444423
2008,5,19,0.0060243914
2008,5,20,0.010340327
2008,5,21,0.0077706194
2008,5,22,0.0054514483
2008,5,23,0.0039299405
2008,5,24,0.0028115092
2008,5,25,0.0029165149
2008,5,26,0.0037195846
2008,5,27,0.03326106
2008,5,28,0.0086465245
2008,5,29,0.005749927
2008,5,30,0.016520092
2008,5,31,0.0093359165
2008,6,1,0.0056856014
2008,6,2,0.0052930606
2008,6,3,0.018674878
2008,6,4,0.025984176
2008,6,5,0.018277138
2008,6,6,0.023327107
2008,6,7,0.013868695
2008,6,8,0.04076401
2008,6,9,0.025153609
2008,6,10,0.028585294
2008,6,11,0.013252374
2008,6,12,0.0093230065
2008,6,13,0.022288898
2008,6,14,0.018422505
2008,6,15,0.021337198
2008,6,16,0.03383099
2008,6,17,0.017255547
2008,6,18,0.011525717
2008,6,19,0.017854586
2008,6,20,0.0075624255
2008,6,21,0.0054533435
2008,6,22,0.023674242
2008,6,23,0.019018494
2008,6,24,0.011721011
2008,6,25,0.010357725
2008,6,26,0.018270286
2008,6,27,0.01745043
2008,6,28,0.015862525
2008,6,29,0.026703866
2008,6,30,0.010660675
2008,7,1,0.005929997
2008,7,2,0.014758562
2008,7,3,0.008664018
2008,7,4,0.004189071
2008,7,5,0.0051695732
2008,7,6,0.01371088
2008,7,7,0.01354434
2008,7,8,0.016169338
2008,7,9,0.018578064
2008,7,10,0.024218824
2008,7,11,0.016284024
2008,7,12,0.010210804
2008,7,13,0.042722303
2008,7,14,0.014548566
2008,7,15,0.009334552
2008,7,16,0.009114334
2008,7,17,0.0075516505
2008,7,18,0.0098920865
2008,7,19,0.0086202165
2008,7,20,0.016597098
2008,7,21,0.016319346
2008,7,22,0.017200675
2008,7,23,0.059641577
2008,7,24,0.031548895
